"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Tools and cutlery",1582,"Hand Saws",158202,"Metals",15,39256,2019
"Tools and cutlery",1582,"Hand Tools",158203,"Metals",15,1482802,2019
"Tools and cutlery",1582,"Wrenches",158204,"Metals",15,165338,2019
"Tools and cutlery",1582,"Other Hand Tools",158205,"Metals",15,622069,2019
"Tools and cutlery",1582,"Tool Sets",158206,"Metals",15,172959,2019
"Tools and cutlery",1582,"Interchangeable Tool Parts",158207,"Metals",15,4347255,2019
"Tools and cutlery",1582,"Cutting Blades",158208,"Metals",15,246589,2019
"Tools and cutlery",1582,"Tool Plates",158209,"Metals",15,13812,2019
"Tools and cutlery",1582,"Cooking Hand Tools",158210,"Metals",15,27932,2019
"Tools and cutlery",1582,"Knives",158211,"Metals",15,57583,2019
"Tools and cutlery",1582,"Razor Blades",158212,"Metals",15,20259,2019
"Tools and cutlery",1582,"Scissors",158213,"Metals",15,209325,2019
"Tools and cutlery",1582,"Other Cutlery",158214,"Metals",15,20581,2019
"Tools and cutlery",1582,"Cutlery Sets",158215,"Metals",15,15748,2019
"Metal; miscellaneous products of base metal",1583,"Padlocks",158301,"Metals",15,698184,2019
"Metal; miscellaneous products of base metal",1583,"Metal Mountings",158302,"Metals",15,1471154,2019
"Metal; miscellaneous products of base metal",1583,"Safes",158303,"Metals",15,308758,2019
"Metal; miscellaneous products of base metal",1583,"Filing Cabinets",158304,"Metals",15,8580,2019
"Metal; miscellaneous products of base metal",1583,"Metal Office Supplies",158305,"Metals",15,211354,2019
"Metal; miscellaneous products of base metal",1583,"Bells and Other Metal Ornaments",158306,"Metals",15,40254,2019
"Metal; miscellaneous products of base metal",1583,"Flexible Metal Tubing",158307,"Metals",15,166393,2019
"Metal; miscellaneous products of base metal",1583,"Other Metal Fasteners",158308,"Metals",15,117052,2019
"Metal; miscellaneous products of base metal",1583,"Metal Stoppers",158309,"Metals",15,25806871,2019
"Metal; miscellaneous products of base metal",1583,"Metal Signs",158310,"Metals",15,349590,2019
"Metal; miscellaneous products of base metal",1583,"Coated Metal Soldering Products",158311,"Metals",15,28162,2019
"Machinery and appliances",1684,"Steam Boilers",168402,"Machines",16,480823,2019
"Machinery and appliances",1684,"Central Heating Boilers",168403,"Machines",16,941,2019
"Machinery and appliances",1684,"Boiler Plants",168404,"Machines",16,2953,2019
"Machinery and appliances",1684,"Water and Gas Generators",168405,"Machines",16,361231,2019
"Machinery and appliances",1684,"Steam Turbines",168406,"Machines",16,47999,2019
"Machinery and appliances",1684,"Spark-Ignition Engines",168407,"Machines",16,1570832,2019
"Machinery and appliances",1684,"Combustion Engines",168408,"Machines",16,299313,2019
"Machinery and appliances",1684,"Engine Parts",168409,"Machines",16,1361786,2019
"Machinery and appliances",1684,"Hydraulic Turbines",168410,"Machines",16,332,2019
"Machinery and appliances",1684,"Gas Turbines",168411,"Machines",16,10008602,2019
"Machinery and appliances",1684,"Other Engines",168412,"Machines",16,2579120,2019
"Machinery and appliances",1684,"Liquid Pumps",168413,"Machines",16,8166985,2019
"Machinery and appliances",1684,"Air Pumps",168414,"Machines",16,2230963,2019
"Machinery and appliances",1684,"Air Conditioners",168415,"Machines",16,520926,2019
"Machinery and appliances",1684,"Liquid Fuel Furnaces",168416,"Machines",16,8895,2019
"Machinery and appliances",1684,"Industrial Furnaces",168417,"Machines",16,499387,2019
"Machinery and appliances",1684,"Refrigerators",168418,"Machines",16,2355616,2019
"Machinery and appliances",1684,"Other Heating Machinery",168419,"Machines",16,3031192,2019
"Machinery and appliances",1684,"Rolling Machines",168420,"Machines",16,85310,2019
"Machinery and appliances",1684,"Centrifuges",168421,"Machines",16,5109274,2019
"Machinery and appliances",1684,"Washing and Bottling Machines",168422,"Machines",16,2190347,2019
"Machinery and appliances",1684,"Scales",168423,"Machines",16,484095,2019
"Machinery and appliances",1684,"Liquid Dispersing Machines",168424,"Machines",16,3478378,2019
"Machinery and appliances",1684,"Pulley Systems",168425,"Machines",16,498723,2019
"Machinery and appliances",1684,"Cranes",168426,"Machines",16,1978009,2019
"Machinery and appliances",1684,"Fork-Lifts",168427,"Machines",16,1627490,2019
"Machinery and appliances",1684,"Lifting Machinery",168428,"Machines",16,2898350,2019
"Machinery and appliances",1684,"Large Construction Vehicles",168429,"Machines",16,3877188,2019
"Machinery and appliances",1684,"Other Construction Vehicles",168430,"Machines",16,1839984,2019
"Machinery and appliances",1684,"Excavation Machinery",168431,"Machines",16,2743998,2019
"Machinery and appliances",1684,"Soil Preparation Machinery",168432,"Machines",16,2504365,2019
"Machinery and appliances",1684,"Harvesting Machinery",168433,"Machines",16,1185928,2019
"Machinery and appliances",1684,"Dairy Machinery",168434,"Machines",16,40287,2019
"Machinery and appliances",1684,"Fruit Pressing Machinery",168435,"Machines",16,4889,2019
"Machinery and appliances",1684,"Other Agricultural Machinery",168436,"Machines",16,402446,2019
"Machinery and appliances",1684,"Mill Machinery",168437,"Machines",16,3215148,2019
"Machinery and appliances",1684,"Industrial Food Preperation Machinery",168438,"Machines",16,2776131,2019
"Machinery and appliances",1684,"Papermaking Machines",168439,"Machines",16,109313,2019
"Machinery and appliances",1684,"Book-binding Machines",168440,"Machines",16,28281,2019
"Machinery and appliances",1684,"Other Paper Machinery",168441,"Machines",16,1344924,2019
"Machinery and appliances",1684,"Print Production Machinery",168442,"Machines",16,1286716,2019
"Machinery and appliances",1684,"Industrial Printers",168443,"Machines",16,4815601,2019
"Machinery and appliances",1684,"Artificial Textile Machinery",168444,"Machines",16,50000,2019
"Machinery and appliances",1684,"Textile Fiber Machinery",168445,"Machines",16,104022,2019
"Machinery and appliances",1684,"Knitting Machines",168447,"Machines",16,18462,2019
"Machinery and appliances",1684,"Knitting Machine Accessories",168448,"Machines",16,102481,2019
"Machinery and appliances",1684,"Felt Machinery",168449,"Machines",16,18462,2019
"Machinery and appliances",1684,"Household Washing Machines",168450,"Machines",16,74841,2019
"Machinery and appliances",1684,"Textile Processing Machines",168451,"Machines",16,155971,2019
"Machinery and appliances",1684,"Sewing Machines",168452,"Machines",16,221844,2019
"Machinery and appliances",1684,"Leather Machinery",168453,"Machines",16,52488,2019
"Machinery and appliances",1684,"Casting Machines",168454,"Machines",16,22328,2019
"Machinery and appliances",1684,"Metal-Rolling Mills",168455,"Machines",16,67759,2019
"Machinery and appliances",1684,"Non-Mechanical Removal Machinery",168456,"Machines",16,199374,2019
"Machinery and appliances",1684,"Metalworking Transfer Machines",168457,"Machines",16,98876,2019
"Machinery and appliances",1684,"Metal Lathes",168458,"Machines",16,91443,2019
"Machinery and appliances",1684,"Drilling Machines",168459,"Machines",16,74272,2019
"Machinery and appliances",1684,"Metal Finishing Machines",168460,"Machines",16,371342,2019
"Machinery and appliances",1684,"Metalworking Machines",168461,"Machines",16,181241,2019
"Machinery and appliances",1684,"Forging Machines",168462,"Machines",16,391131,2019
"Machinery and appliances",1684,"Other Non-Metal Removal Machinery",168463,"Machines",16,825244,2019
"Machinery and appliances",1684,"Stone Working Machines",168464,"Machines",16,11274,2019
"Machinery and appliances",1684,"Woodworking machines",168465,"Machines",16,353255,2019
"Machinery and appliances",1684,"Metalworking Machine Parts",168466,"Machines",16,857697,2019
"Machinery and appliances",1684,"Motor-working Tools",168467,"Machines",16,799500,2019
"Machinery and appliances",1684,"Soldering and Welding Machinery",168468,"Machines",16,535450,2019
"Machinery and appliances",1684,"Calculators",168470,"Machines",16,211509,2019
"Machinery and appliances",1684,"Computers",168471,"Machines",16,6199025,2019
"Machinery and appliances",1684,"Other Office Machines",168472,"Machines",16,102174,2019
"Machinery and appliances",1684,"Office Machine Parts",168473,"Machines",16,40630664,2019
"Machinery and appliances",1684,"Stone Processing Machines",168474,"Machines",16,2796761,2019
"Machinery and appliances",1684,"Glass Working Machines",168475,"Machines",16,19650,2019
"Machinery and appliances",1684,"Vending Machines",168476,"Machines",16,32708,2019
"Machinery and appliances",1684,"Rubberworking Machinery",168477,"Machines",16,4488747,2019
"Machinery and appliances",1684,"Tobacco Processing Machines",168478,"Machines",16,754121,2019
"Machinery and appliances",1684,"Machinery Having Individual Functions",168479,"Machines",16,7547294,2019
"Machinery and appliances",1684,"Metal Molds",168480,"Machines",16,7701731,2019
"Machinery and appliances",1684,"Valves",168481,"Machines",16,5175443,2019
"Machinery and appliances",1684,"Ball Bearings",168482,"Machines",16,468727,2019
"Machinery and appliances",1684,"Transmissions",168483,"Machines",16,1469708,2019
"Machinery and appliances",1684,"Gaskets",168484,"Machines",16,590937,2019
"Machinery and appliances",1684,"Boat Propellers",168485,"Machines",16,532995,2019
"Electrical machinery and equipment",1685,"Electric Motors",168501,"Machines",16,7071900,2019
"Electrical machinery and equipment",1685,"Electric Generating Sets",168502,"Machines",16,306357,2019
"Electrical machinery and equipment",1685,"Electric Motor Parts",168503,"Machines",16,2864148,2019
"Electrical machinery and equipment",1685,"Electrical Transformers",168504,"Machines",16,14116783,2019
"Electrical machinery and equipment",1685,"Electromagnets",168505,"Machines",16,825125,2019
"Electrical machinery and equipment",1685,"Batteries",168506,"Machines",16,11525760,2019
"Electrical machinery and equipment",1685,"Electric Batteries",168507,"Machines",16,4300886,2019
"Electrical machinery and equipment",1685,"Vacuum Cleaners",168508,"Machines",16,1287531,2019
"Electrical machinery and equipment",1685,"Other Domestic Electric Housewares",168509,"Machines",16,220696,2019
"Electrical machinery and equipment",1685,"Hair Trimmers",168510,"Machines",16,5692,2019
"Electrical machinery and equipment",1685,"Electrical Ignitions",168511,"Machines",16,829298,2019
"Electrical machinery and equipment",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,30073476,2019
"Electrical machinery and equipment",1685,"Portable Lighting",168513,"Machines",16,21400,2019
"Electrical machinery and equipment",1685,"Electric Furnaces",168514,"Machines",16,471409,2019
"Electrical machinery and equipment",1685,"Electric Soldering Equipment",168515,"Machines",16,4811958,2019
"Electrical machinery and equipment",1685,"Electric Heaters",168516,"Machines",16,1036085,2019
"Electrical machinery and equipment",1685,"Telephones",168517,"Machines",16,6847855,2019
"Electrical machinery and equipment",1685,"Microphones and Headphones",168518,"Machines",16,1703430,2019
"Electrical machinery and equipment",1685,"Sound Recording Equipment",168519,"Machines",16,23640,2019
"Electrical machinery and equipment",1685,"Dictation Machines",168520,"Machines",16,11301.000000000002,2019
"Electrical machinery and equipment",1685,"Video Recording Equipment",168521,"Machines",16,532952,2019
"Electrical machinery and equipment",1685,"Audio and Video Recording Accessories",168522,"Machines",16,4304,2019
"Electrical machinery and equipment",1685,"Blank Audio Media",168523,"Machines",16,2644138,2019
"Electrical machinery and equipment",1685,"Sound Recordings",168524,"Machines",16,16372,2019
"Electrical machinery and equipment",1685,"Broadcasting Equipment",168525,"Machines",16,9021391,2019
"Electrical machinery and equipment",1685,"Navigation Equipment",168526,"Machines",16,312777,2019
"Electrical machinery and equipment",1685,"Radio Receivers",168527,"Machines",16,120584,2019
"Electrical machinery and equipment",1685,"Video Displays",168528,"Machines",16,3633098,2019
"Electrical machinery and equipment",1685,"Broadcasting Accessories",168529,"Machines",16,5761306,2019
"Electrical machinery and equipment",1685,"Traffic Signals",168530,"Machines",16,10110,2019
"Electrical machinery and equipment",1685,"Audio Alarms",168531,"Machines",16,1121168,2019
"Electrical machinery and equipment",1685,"Electrical Capacitors",168532,"Machines",16,1147077,2019
"Electrical machinery and equipment",1685,"Electrical Resistors",168533,"Machines",16,44394674,2019
"Electrical machinery and equipment",1685,"Printed Circuit Boards",168534,"Machines",16,13986759.999999998,2019
"Electrical machinery and equipment",1685,"High-voltage Protection Equipment",168535,"Machines",16,401750,2019
"Electrical machinery and equipment",1685,"Low-voltage Protection Equipment",168536,"Machines",16,186426436,2019
"Electrical machinery and equipment",1685,"Electrical Control Boards",168537,"Machines",16,12338384,2019
"Electrical machinery and equipment",1685,"Electrical Power Accessories",168538,"Machines",16,10602837,2019
"Electrical machinery and equipment",1685,"Electric Filament",168539,"Machines",16,373984,2019
"Electrical machinery and equipment",1685,"Cathode Tubes",168540,"Machines",16,52614,2019
"Electrical machinery and equipment",1685,"Semiconductor Devices",168541,"Machines",16,168168393,2019
"Electrical machinery and equipment",1685,"Integrated Circuits",168542,"Machines",16,56461102,2019
"Electrical machinery and equipment",1685,"Other Electrical Machinery",168543,"Machines",16,5886125,2019
"Electrical machinery and equipment",1685,"Insulated Wire",168544,"Machines",16,189867046,2019
"Electrical machinery and equipment",1685,"Carbon-based Electronics",168545,"Machines",16,58795,2019
"Electrical machinery and equipment",1685,"Electrical Insulators",168546,"Machines",16,26948,2019
"Electrical machinery and equipment",1685,"Metal Insulating Fittings",168547,"Machines",16,42685,2019
"Electrical machinery and equipment",1685,"Electrical Parts",168548,"Machines",16,45163118,2019
"Railway and other rolling stock",1786,"Other Locomotives",178602,"Transportation",17,113400,2019
"Railway and other rolling stock",1786,"Railway Freight Cars",178606,"Transportation",17,66,2019
"Railway and other rolling stock",1786,"Locomotive Parts",178607,"Transportation",17,140474,2019
"Railway and other rolling stock",1786,"Railway Track Fixtures",178608,"Transportation",17,466,2019
"Railway and other rolling stock",1786,"Shipping containers",178609,"Transportation",17,1358103,2019
"Vehicles and their parts",1787,"Tractors",178701,"Transportation",17,856246,2019
"Vehicles and their parts",1787,"Buses",178702,"Transportation",17,415788,2019
"Vehicles and their parts",1787,"Cars",178703,"Transportation",17,2235127,2019
"Vehicles and their parts",1787,"Delivery Trucks",178704,"Transportation",17,726691,2019
"Vehicles and their parts",1787,"Specialized Vehicles",178705,"Transportation",17,106203,2019
"Vehicles and their parts",1787,"Vehicle Chassis",178706,"Transportation",17,150,2019
"Vehicles and their parts",1787,"Vehicle Bodies",178707,"Transportation",17,79446,2019
"Vehicles and their parts",1787,"Vehicle Parts",178708,"Transportation",17,16521884,2019
"Vehicles and their parts",1787,"Work Trucks",178709,"Transportation",17,61875,2019
"Vehicles and their parts",1787,"Motorcycles",178711,"Transportation",17,283189,2019
"Vehicles and their parts",1787,"Bicycles",178712,"Transportation",17,148671,2019
"Vehicles and their parts",1787,"Wheelchairs",178713,"Transportation",17,1358,2019
"Vehicles and their parts",1787,"Bi-Wheel Vehicle Parts",178714,"Transportation",17,423956,2019
"Vehicles and their parts",1787,"Baby Carriages",178715,"Transportation",17,29993,2019
"Vehicles and their parts",1787,"Trailers",178716,"Transportation",17,2533147,2019
"Aircraft, spacecraft and parts thereof",1788,"Non-powered Aircraft",178801,"Transportation",17,601,2019
"Aircraft, spacecraft and parts thereof",1788,"Planes, Helicopters, and/or Spacecraft",178802,"Transportation",17,555479,2019
"Aircraft, spacecraft and parts thereof",1788,"Aircraft Parts",178803,"Transportation",17,5417480,2019
"Aircraft, spacecraft and parts thereof",1788,"Parachutes",178804,"Transportation",17,990,2019
"Aircraft, spacecraft and parts thereof",1788,"Aircraft Launch Gear",178805,"Transportation",17,150,2019
"Ships, boats and floating structures",1789,"Passenger and Cargo Ships",178901,"Transportation",17,103202348.00000001,2019
"Ships, boats and floating structures",1789,"Fishing Ships",178902,"Transportation",17,23270,2019
"Ships, boats and floating structures",1789,"Recreational Boats",178903,"Transportation",17,3101929,2019
"Ships, boats and floating structures",1789,"Special Purpose Ships",178905,"Transportation",17,210685,2019
"Ships, boats and floating structures",1789,"Other Floating Structures",178907,"Transportation",17,207709.00000000003,2019
"Ships, boats and floating structures",1789,"Scrap Vessels",178908,"Transportation",17,300000,2019
"Instruments and apparatus",1890,"Optical Fibers",189001,"Instruments",18,131837082,2019
"Instruments and apparatus",1890,"Mirrors and Lenses",189002,"Instruments",18,247415,2019
"Instruments and apparatus",1890,"Eyewear Frames",189003,"Instruments",18,279885,2019
"Instruments and apparatus",1890,"Eyewear",189004,"Instruments",18,236985,2019
"Instruments and apparatus",1890,"Binoculars and Telescopes",189005,"Instruments",18,40470,2019
"Instruments and apparatus",1890,"Cameras",189006,"Instruments",18,832227,2019
"Instruments and apparatus",1890,"Video Cameras",189007,"Instruments",18,9887652,2019
"Instruments and apparatus",1890,"Image Projectors",189008,"Instruments",18,706896,2019
"Instruments and apparatus",1890,"Photocopiers",189009,"Instruments",18,1999335,2019
"Instruments and apparatus",1890,"Photo Lab Equipment",189010,"Instruments",18,904305,2019
"Instruments and apparatus",1890,"Microscopes",189011,"Instruments",18,334866,2019
"Instruments and apparatus",1890,"Non-optical Microscopes",189012,"Instruments",18,3353,2019
"Instruments and apparatus",1890,"LCDs",189013,"Instruments",18,203915,2019
"Instruments and apparatus",1890,"Compasses",189014,"Instruments",18,33153,2019
"Instruments and apparatus",1890,"Surveying Equipment",189015,"Instruments",18,1300984,2019
"Instruments and apparatus",1890,"Balances",189016,"Instruments",18,35516,2019
"Instruments and apparatus",1890,"Drafting Tools",189017,"Instruments",18,284384,2019
"Instruments and apparatus",1890,"Medical Instruments",189018,"Instruments",18,3012418374,2019
"Instruments and apparatus",1890,"Therapeutic Appliances",189019,"Instruments",18,55392206,2019
"Instruments and apparatus",1890,"Breathing Appliances",189020,"Instruments",18,26492,2019
"Instruments and apparatus",1890,"Orthopedic Appliances",189021,"Instruments",18,816882369,2019
"Instruments and apparatus",1890,"X-Ray Equipment",189022,"Instruments",18,1275180,2019
"Instruments and apparatus",1890,"Instructional Models",189023,"Instruments",18,1867046.0000000002,2019
"Instruments and apparatus",1890,"Tensile Testing Machines",189024,"Instruments",18,1575619,2019
"Instruments and apparatus",1890,"Hydrometers",189025,"Instruments",18,3332308,2019
"Instruments and apparatus",1890,"Gas and Liquid Flow Measuring Instruments",189026,"Instruments",18,5965128,2019
"Instruments and apparatus",1890,"Chemical Analysis Instruments",189027,"Instruments",18,1293502,2019
"Instruments and apparatus",1890,"Utility Meters",189028,"Instruments",18,214798,2019
"Instruments and apparatus",1890,"Revolution Counters",189029,"Instruments",18,1002838,2019
"Instruments and apparatus",1890,"Oscilloscopes",189030,"Instruments",18,15208780,2019
"Instruments and apparatus",1890,"Other Measuring Instruments",189031,"Instruments",18,15885024,2019
"Instruments and apparatus",1890,"Thermostats",189032,"Instruments",18,11920445,2019
"Instruments and apparatus",1890,"Opto-Electric Instrument Parts",189033,"Instruments",18,7931135,2019
"Clocks and watches",1891,"Precious Metal Watches",189101,"Instruments",18,52910,2019
"Clocks and watches",1891,"Base Metal Watches",189102,"Instruments",18,457841,2019
"Clocks and watches",1891,"Clocks with Watch Movements",189103,"Instruments",18,826,2019
"Clocks and watches",1891,"Dashboard Clocks",189104,"Instruments",18,3403,2019
"Clocks and watches",1891,"Other Clocks",189105,"Instruments",18,35994,2019
"Clocks and watches",1891,"Time Recording Instruments",189106,"Instruments",18,15658,2019
"Clocks and watches",1891,"Time Switches",189107,"Instruments",18,81623,2019
"Clocks and watches",1891,"Watch Movements",189108,"Instruments",18,5229,2019
"Clocks and watches",1891,"Clock Movements",189109,"Instruments",18,8,2019
"Clocks and watches",1891,"Incomplete Movement Sets",189110,"Instruments",18,2390,2019
"Clocks and watches",1891,"Watch Cases and Parts",189111,"Instruments",18,414,2019
"Clocks and watches",1891,"Watch Straps",189113,"Instruments",18,2090,2019
"Clocks and watches",1891,"Other Clocks and Watches",189114,"Instruments",18,13330,2019
"Musical instruments",1892,"Pianos",189201,"Instruments",18,11392,2019
"Musical instruments",1892,"String Instruments",189202,"Instruments",18,21986,2019
"Musical instruments",1892,"Wind Instruments",189205,"Instruments",18,2776,2019
"Musical instruments",1892,"Percussion",189206,"Instruments",18,24578,2019
"Musical instruments",1892,"Electric Musical Instruments",189207,"Instruments",18,17781,2019
"Musical instruments",1892,"Other Musical Instruments",189208,"Instruments",18,3277,2019
"Musical instruments",1892,"Musical Instrument Parts",189209,"Instruments",18,22024,2019
"Arms and ammunition",1993,"Handguns",199302,"Weapons",19,602,2019
"Arms and ammunition",1993,"Weapons Parts and Accessories",199305,"Weapons",19,176817,2019
"Furniture",2094,"Seats",209401,"Miscellaneous",20,5845209,2019
"Furniture",2094,"Medical Furniture",209402,"Miscellaneous",20,154836,2019
"Furniture",2094,"Other Furniture",209403,"Miscellaneous",20,24868017,2019
"Furniture",2094,"Mattresses",209404,"Miscellaneous",20,2113734,2019
"Furniture",2094,"Light Fixtures",209405,"Miscellaneous",20,8877621,2019
"Furniture",2094,"Prefabricated Buildings",209406,"Miscellaneous",20,729777,2019
"Toys and games",2095,"Models and Stuffed Animals",209503,"Miscellaneous",20,1555714,2019
"Toys and games",2095,"Video and Card Games",209504,"Miscellaneous",20,122668,2019
"Toys and games",2095,"Party Decorations",209505,"Miscellaneous",20,837203,2019
"Toys and games",2095,"Sports Equipment",209506,"Miscellaneous",20,19984949,2019
"Toys and games",2095,"Fishing and Hunting Equipment",209507,"Miscellaneous",20,10191317,2019
"Toys and games",2095,"Fairground Amusements",209508,"Miscellaneous",20,214032,2019
"Miscellaneous manufactured articles",2096,"Worked Ivory and Bone",209601,"Miscellaneous",20,16097.999999999998,2019
"Miscellaneous manufactured articles",2096,"Vegetable and Mineral Carvings",209602,"Miscellaneous",20,11200,2019
"Miscellaneous manufactured articles",2096,"Brooms",209603,"Miscellaneous",20,1102949,2019
"Miscellaneous manufactured articles",2096,"Hand Sifters",209604,"Miscellaneous",20,7904,2019
"Miscellaneous manufactured articles",2096,"Travel Kits",209605,"Miscellaneous",20,22299.000000000004,2019
"Miscellaneous manufactured articles",2096,"Buttons",209606,"Miscellaneous",20,51503,2019
"Miscellaneous manufactured articles",2096,"Zippers",209607,"Miscellaneous",20,18768,2019
"Miscellaneous manufactured articles",2096,"Pens",209608,"Miscellaneous",20,375623,2019
"Miscellaneous manufactured articles",2096,"Pencils and Crayons",209609,"Miscellaneous",20,110590,2019
"Miscellaneous manufactured articles",2096,"Chalkboards",209610,"Miscellaneous",20,19759,2019
"Miscellaneous manufactured articles",2096,"Rubber Stamps",209611,"Miscellaneous",20,31357,2019
"Miscellaneous manufactured articles",2096,"Ink Ribbons",209612,"Miscellaneous",20,832063,2019
"Miscellaneous manufactured articles",2096,"Lighters",209613,"Miscellaneous",20,21860,2019
"Miscellaneous manufactured articles",2096,"Smoking Pipes",209614,"Miscellaneous",20,1025,2019
"Miscellaneous manufactured articles",2096,"Combs",209615,"Miscellaneous",20,27660,2019
"Miscellaneous manufactured articles",2096,"Scent Sprays",209616,"Miscellaneous",20,23519,2019
"Miscellaneous manufactured articles",2096,"Vacuum Flask",209617,"Miscellaneous",20,8443,2019
"Miscellaneous manufactured articles",2096,"Mannequins",209618,"Miscellaneous",20,5740,2019
"Works of art; collectors' pieces and antiques",2197,"Paintings",219701,"Arts and Antiques",21,374466,2019
"Works of art; collectors' pieces and antiques",2197,"Prints",219702,"Arts and Antiques",21,1478,2019
"Works of art; collectors' pieces and antiques",2197,"Sculptures",219703,"Arts and Antiques",21,95959,2019
"Works of art; collectors' pieces and antiques",2197,"Revenue Stamps",219704,"Arts and Antiques",21,100,2019
"Works of art; collectors' pieces and antiques",2197,"Collector's Items",219705,"Arts and Antiques",21,172266,2019
"Works of art; collectors' pieces and antiques",2197,"Antiques",219706,"Arts and Antiques",21,11389,2019
